id,text,num_words,first_pos_tag,entity,is_singleton,previous_words,next_words
1886,Dia\PRP,1,PRP,OTHER,False,"['ekonomi\\NN', 'Indonesia\\NNP', 'terhadap\\IN', 'luar\\NN', 'negeri\\NN', 'di\\IN', 'Gedung\\NNP', 'Depkeu\\NNP', 'Jakarta,\\NNP', 'Senin.\\NNP']","['mengatakan,\\VB', 'rakortas\\NN', 'yang\\SC', 'dihadiri\\VB', 'seluruh\\CD', 'pengambil\\NN', 'kebijakan\\NN', 'moneter\\JJ', 'dan\\CC', 'fiskal\\JJ']"
1887,seluruh\CD,1,CD,OTHER,True,"['di\\IN', 'Gedung\\NNP', 'Depkeu\\NNP', 'Jakarta,\\NNP', 'Senin.\\NNP', 'Dia\\PRP', 'mengatakan,\\VB', 'rakortas\\NN', 'yang\\SC', 'dihadiri\\VB']","['pengambil\\NN', 'kebijakan\\NN', 'moneter\\JJ', 'dan\\CC', 'fiskal\\JJ', 'itu\\PR', 'belum\\NEG', 'menentukan\\VB', 'apakah\\SC', 'Tim\\NN']"
1888,kebijakan\NN moneter\JJ dan\CC fiskal\JJ,4,NN,OTHER|THINGS,True,"['Depkeu\\NNP', 'Jakarta,\\NNP', 'Senin.\\NNP', 'Dia\\PRP', 'mengatakan,\\VB', 'rakortas\\NN', 'yang\\SC', 'dihadiri\\VB', 'seluruh\\CD', 'pengambil\\NN']","['itu\\PR', 'belum\\NEG', 'menentukan\\VB', 'apakah\\SC', 'Tim\\NN', 'Koordinasi\\NN', 'Pinjaman\\NN', 'Komersial\\JJ', 'Luar\\NN', 'Negeri\\NN']"
1889,Tim\NN Koordinasi\NN,2,NN,ORGANIZATION,True,"['seluruh\\CD', 'pengambil\\NN', 'kebijakan\\NN', 'moneter\\JJ', 'dan\\CC', 'fiskal\\JJ', 'itu\\PR', 'belum\\NEG', 'menentukan\\VB', 'apakah\\SC']","['Pinjaman\\NN', 'Komersial\\JJ', 'Luar\\NN', 'Negeri\\NN', 'PKLN.\\NN', 'Pembahasan\\NN', 'tadi\\PR', 'masih\\MD', 'dalam\\IN', 'tahap\\NN']"
1890,Pinjaman\NN Komersial\JJ Luar\NN Negeri\NN,4,NN,ORGANIZATION,False,"['kebijakan\\NN', 'moneter\\JJ', 'dan\\CC', 'fiskal\\JJ', 'itu\\PR', 'belum\\NEG', 'menentukan\\VB', 'apakah\\SC', 'Tim\\NN', 'Koordinasi\\NN']","['PKLN.\\NN', 'Pembahasan\\NN', 'tadi\\PR', 'masih\\MD', 'dalam\\IN', 'tahap\\NN', 'awal.\\NN', 'Pertanyaan\\NN', 'nya\\PRP', 'apakah\\SC']"
1891,PKLN.\NN,1,NN,OTHER,False,"['itu\\PR', 'belum\\NEG', 'menentukan\\VB', 'apakah\\SC', 'Tim\\NN', 'Koordinasi\\NN', 'Pinjaman\\NN', 'Komersial\\JJ', 'Luar\\NN', 'Negeri\\NN']","['Pembahasan\\NN', 'tadi\\PR', 'masih\\MD', 'dalam\\IN', 'tahap\\NN', 'awal.\\NN', 'Pertanyaan\\NN', 'nya\\PRP', 'apakah\\SC', 'kita\\PRP']"
1892,Pembahasan\NN tadi\PR,2,NN,EVENT|OTHER,True,"['belum\\NEG', 'menentukan\\VB', 'apakah\\SC', 'Tim\\NN', 'Koordinasi\\NN', 'Pinjaman\\NN', 'Komersial\\JJ', 'Luar\\NN', 'Negeri\\NN', 'PKLN.\\NN']","['masih\\MD', 'dalam\\IN', 'tahap\\NN', 'awal.\\NN', 'Pertanyaan\\NN', 'nya\\PRP', 'apakah\\SC', 'kita\\PRP', 'masih\\MD', 'meneruskan\\VB']"
1893,tahap\NN awal.\NN,2,NN,OTHER,True,"['Koordinasi\\NN', 'Pinjaman\\NN', 'Komersial\\JJ', 'Luar\\NN', 'Negeri\\NN', 'PKLN.\\NN', 'Pembahasan\\NN', 'tadi\\PR', 'masih\\MD', 'dalam\\IN']","['Pertanyaan\\NN', 'nya\\PRP', 'apakah\\SC', 'kita\\PRP', 'masih\\MD', 'meneruskan\\VB', 'tim\\NN', 'itu,\\PR', 'kata\\VB', 'Gubernur.\\NN']"
1894,nya\PRP,1,PRP,OTHER,True,"['Luar\\NN', 'Negeri\\NN', 'PKLN.\\NN', 'Pembahasan\\NN', 'tadi\\PR', 'masih\\MD', 'dalam\\IN', 'tahap\\NN', 'awal.\\NN', 'Pertanyaan\\NN']","['apakah\\SC', 'kita\\PRP', 'masih\\MD', 'meneruskan\\VB', 'tim\\NN', 'itu,\\PR', 'kata\\VB', 'Gubernur.\\NN', 'Burhanuddin\\NNP', 'menegaskan\\VB']"
1895,kita\PRP,1,PRP,OTHER,True,"['PKLN.\\NN', 'Pembahasan\\NN', 'tadi\\PR', 'masih\\MD', 'dalam\\IN', 'tahap\\NN', 'awal.\\NN', 'Pertanyaan\\NN', 'nya\\PRP', 'apakah\\SC']","['masih\\MD', 'meneruskan\\VB', 'tim\\NN', 'itu,\\PR', 'kata\\VB', 'Gubernur.\\NN', 'Burhanuddin\\NNP', 'menegaskan\\VB', 'rakortas\\NN', 'sama\\RB']"
1896,"tim\NN itu,\PR",2,NN,OTHER,True,"['masih\\MD', 'dalam\\IN', 'tahap\\NN', 'awal.\\NN', 'Pertanyaan\\NN', 'nya\\PRP', 'apakah\\SC', 'kita\\PRP', 'masih\\MD', 'meneruskan\\VB']","['kata\\VB', 'Gubernur.\\NN', 'Burhanuddin\\NNP', 'menegaskan\\VB', 'rakortas\\NN', 'sama\\RB', 'sekali\\RB', 'tidak\\NEG', 'dibahas\\VB', 'adanya\\NN']"
1897,Gubernur.\NN,1,NN,OTHER,False,"['awal.\\NN', 'Pertanyaan\\NN', 'nya\\PRP', 'apakah\\SC', 'kita\\PRP', 'masih\\MD', 'meneruskan\\VB', 'tim\\NN', 'itu,\\PR', 'kata\\VB']","['Burhanuddin\\NNP', 'menegaskan\\VB', 'rakortas\\NN', 'sama\\RB', 'sekali\\RB', 'tidak\\NEG', 'dibahas\\VB', 'adanya\\NN', 'pembatasan\\NN', 'pinjaman\\NN']"
1898,Burhanuddin\NNP,1,NNP,PERSON,False,"['Pertanyaan\\NN', 'nya\\PRP', 'apakah\\SC', 'kita\\PRP', 'masih\\MD', 'meneruskan\\VB', 'tim\\NN', 'itu,\\PR', 'kata\\VB', 'Gubernur.\\NN']","['menegaskan\\VB', 'rakortas\\NN', 'sama\\RB', 'sekali\\RB', 'tidak\\NEG', 'dibahas\\VB', 'adanya\\NN', 'pembatasan\\NN', 'pinjaman\\NN', 'yang\\SC']"
1899,rakortas\NN,1,NN,OTHER,True,"['apakah\\SC', 'kita\\PRP', 'masih\\MD', 'meneruskan\\VB', 'tim\\NN', 'itu,\\PR', 'kata\\VB', 'Gubernur.\\NN', 'Burhanuddin\\NNP', 'menegaskan\\VB']","['sama\\RB', 'sekali\\RB', 'tidak\\NEG', 'dibahas\\VB', 'adanya\\NN', 'pembatasan\\NN', 'pinjaman\\NN', 'yang\\SC', 'dilakukan\\VB', 'oleh\\IN']"
1900,adanya\NN pembatasan\NN pinjaman\NN,3,NN,OTHER|THINGS,True,"['itu,\\PR', 'kata\\VB', 'Gubernur.\\NN', 'Burhanuddin\\NNP', 'menegaskan\\VB', 'rakortas\\NN', 'sama\\RB', 'sekali\\RB', 'tidak\\NEG', 'dibahas\\VB']","['yang\\SC', 'dilakukan\\VB', 'oleh\\IN', 'swasta,\\JJ', 'termasuk\\VB', 'BUMN.\\NN', 'Menurut\\IN', 'data\\NN', 'BI,\\NNP', 'outstanding\\FW']"
1901,BUMN.\NN,1,NN,OTHER,True,"['tidak\\NEG', 'dibahas\\VB', 'adanya\\NN', 'pembatasan\\NN', 'pinjaman\\NN', 'yang\\SC', 'dilakukan\\VB', 'oleh\\IN', 'swasta,\\JJ', 'termasuk\\VB']","['Menurut\\IN', 'data\\NN', 'BI,\\NNP', 'outstanding\\FW', 'pinjaman\\NN', 'LN\\NN', 'Indonesia,\\NNP', 'termasuk\\VB', 'pemerintah\\NN', 'dan\\CC']"
1902,"data\NN BI,\NNP",2,NN,OTHER,True,"['adanya\\NN', 'pembatasan\\NN', 'pinjaman\\NN', 'yang\\SC', 'dilakukan\\VB', 'oleh\\IN', 'swasta,\\JJ', 'termasuk\\VB', 'BUMN.\\NN', 'Menurut\\IN']","['outstanding\\FW', 'pinjaman\\NN', 'LN\\NN', 'Indonesia,\\NNP', 'termasuk\\VB', 'pemerintah\\NN', 'dan\\CC', 'swasta,\\JJ', 'pada\\IN', 'tahun\\NN']"
1903,pinjaman\NN LN\NN,2,NN,OTHER|THINGS,True,"['yang\\SC', 'dilakukan\\VB', 'oleh\\IN', 'swasta,\\JJ', 'termasuk\\VB', 'BUMN.\\NN', 'Menurut\\IN', 'data\\NN', 'BI,\\NNP', 'outstanding\\FW']","['Indonesia,\\NNP', 'termasuk\\VB', 'pemerintah\\NN', 'dan\\CC', 'swasta,\\JJ', 'pada\\IN', 'tahun\\NN', '2006\\CD', 'berada\\VB', 'pada\\IN']"
1904,pemerintah\NN,1,NN,OTHER,True,"['termasuk\\VB', 'BUMN.\\NN', 'Menurut\\IN', 'data\\NN', 'BI,\\NNP', 'outstanding\\FW', 'pinjaman\\NN', 'LN\\NN', 'Indonesia,\\NNP', 'termasuk\\VB']","['dan\\CC', 'swasta,\\JJ', 'pada\\IN', 'tahun\\NN', '2006\\CD', 'berada\\VB', 'pada\\IN', 'trend\\FW', 'yang\\SC', 'menurun\\VB']"
1905,tahun\NN 2006\CD,2,NN,OTHER|TIME,True,"['BI,\\NNP', 'outstanding\\FW', 'pinjaman\\NN', 'LN\\NN', 'Indonesia,\\NNP', 'termasuk\\VB', 'pemerintah\\NN', 'dan\\CC', 'swasta,\\JJ', 'pada\\IN']","['berada\\VB', 'pada\\IN', 'trend\\FW', 'yang\\SC', 'menurun\\VB', 'hingga\\SC', 'mencapai\\VB', '125,257\\CD', 'miliar\\CD', 'dolar\\NN']"
1906,trend\FW,1,FW,OTHER,True,"['Indonesia,\\NNP', 'termasuk\\VB', 'pemerintah\\NN', 'dan\\CC', 'swasta,\\JJ', 'pada\\IN', 'tahun\\NN', '2006\\CD', 'berada\\VB', 'pada\\IN']","['yang\\SC', 'menurun\\VB', 'hingga\\SC', 'mencapai\\VB', '125,257\\CD', 'miliar\\CD', 'dolar\\NN', 'AS\\NNP', 'per\\IN', 'Desember\\NNP']"
1907,"125,257\CD miliar\CD dolar\NN AS\NNP",4,CD,PERSON,True,"['pada\\IN', 'tahun\\NN', '2006\\CD', 'berada\\VB', 'pada\\IN', 'trend\\FW', 'yang\\SC', 'menurun\\VB', 'hingga\\SC', 'mencapai\\VB']","['per\\IN', 'Desember\\NNP', '2006.\\CD', 'Sedangkan\\CC', 'outstanding\\FW', 'pinjaman\\NN', 'LN\\NN', 'pada\\IN', 'akhir\\NN', 'triwulan\\NN']"
1908,Desember\NNP 2006.\CD,2,NNP,PERSON|OTHER,True,"['trend\\FW', 'yang\\SC', 'menurun\\VB', 'hingga\\SC', 'mencapai\\VB', '125,257\\CD', 'miliar\\CD', 'dolar\\NN', 'AS\\NNP', 'per\\IN']","['Sedangkan\\CC', 'outstanding\\FW', 'pinjaman\\NN', 'LN\\NN', 'pada\\IN', 'akhir\\NN', 'triwulan\\NN', 'I/\\OD', '2006\\CD', 'mencapai\\VB']"
1909,pinjaman\NN LN\NN,2,NN,OTHER|ORGANIZATION,True,"['mencapai\\VB', '125,257\\CD', 'miliar\\CD', 'dolar\\NN', 'AS\\NNP', 'per\\IN', 'Desember\\NNP', '2006.\\CD', 'Sedangkan\\CC', 'outstanding\\FW']","['pada\\IN', 'akhir\\NN', 'triwulan\\NN', 'I/\\OD', '2006\\CD', 'mencapai\\VB', '134,627\\CD', 'miliar\\CD', 'dolar\\NN', 'AS,\\NNP']"
1910,akhir\NN triwulan\NN I/\OD 2006\CD,4,NN,OTHER|LOCATION,True,"['dolar\\NN', 'AS\\NNP', 'per\\IN', 'Desember\\NNP', '2006.\\CD', 'Sedangkan\\CC', 'outstanding\\FW', 'pinjaman\\NN', 'LN\\NN', 'pada\\IN']","['mencapai\\VB', '134,627\\CD', 'miliar\\CD', 'dolar\\NN', 'AS,\\NNP', 'turun\\VB', 'menjadi\\VB', '129,934\\CD', 'miliar\\CD', 'dolar\\NN']"
1911,"134,627\CD miliar\CD dolar\NN AS,\NNP",4,CD,NUM,True,"['Sedangkan\\CC', 'outstanding\\FW', 'pinjaman\\NN', 'LN\\NN', 'pada\\IN', 'akhir\\NN', 'triwulan\\NN', 'I/\\OD', '2006\\CD', 'mencapai\\VB']","['turun\\VB', 'menjadi\\VB', '129,934\\CD', 'miliar\\CD', 'dolar\\NN', 'AS\\NNP', 'pada\\IN', 'akhir\\NN', 'triwulan\\NN', 'II/\\OD']"
1912,"129,934\CD miliar\CD dolar\NN AS\NNP",4,CD,OTHER|PERSON,True,"['triwulan\\NN', 'I/\\OD', '2006\\CD', 'mencapai\\VB', '134,627\\CD', 'miliar\\CD', 'dolar\\NN', 'AS,\\NNP', 'turun\\VB', 'menjadi\\VB']","['pada\\IN', 'akhir\\NN', 'triwulan\\NN', 'II/\\OD', '2006,\\CD', 'dan\\CC', 'menjadi\\VB', '127,528\\CD', 'miliar\\CD', 'dolar\\NN']"
1913,"akhir\NN triwulan\NN II/\OD 2006,\CD",4,NN,OTHER|TITLE,True,"['miliar\\CD', 'dolar\\NN', 'AS,\\NNP', 'turun\\VB', 'menjadi\\VB', '129,934\\CD', 'miliar\\CD', 'dolar\\NN', 'AS\\NNP', 'pada\\IN']","['dan\\CC', 'menjadi\\VB', '127,528\\CD', 'miliar\\CD', 'dolar\\NN', 'AS\\NNP', 'pada\\IN', 'akhir\\NN', 'triwulan\\NN', 'III/\\OD']"
1914,"127,528\CD miliar\CD dolar\NN AS\NNP",4,CD,OTHER|PERSON,True,"['miliar\\CD', 'dolar\\NN', 'AS\\NNP', 'pada\\IN', 'akhir\\NN', 'triwulan\\NN', 'II/\\OD', '2006,\\CD', 'dan\\CC', 'menjadi\\VB']","['pada\\IN', 'akhir\\NN', 'triwulan\\NN', 'III/\\OD', '2006.\\CD', 'PT\\NNP', 'Astra\\NNP', 'Otoparts\\NNP', 'Tbk\\NNP', 'menjual\\VB']"
1915,akhir\NN triwulan\NN III/\OD 2006.\CD,4,NN,PERSON|OTHER,True,"['triwulan\\NN', 'II/\\OD', '2006,\\CD', 'dan\\CC', 'menjadi\\VB', '127,528\\CD', 'miliar\\CD', 'dolar\\NN', 'AS\\NNP', 'pada\\IN']","['PT\\NNP', 'Astra\\NNP', 'Otoparts\\NNP', 'Tbk\\NNP', 'menjual\\VB', 'kepemilikan\\NN', 'saham\\NN', 'nya\\PRP', 'di\\IN', 'PT\\NNP']"
1916,PT\NNP Astra\NNP Otoparts\NNP Tbk\NNP,4,NNP,ORGANIZATION|PERSON,False,"['menjadi\\VB', '127,528\\CD', 'miliar\\CD', 'dolar\\NN', 'AS\\NNP', 'pada\\IN', 'akhir\\NN', 'triwulan\\NN', 'III/\\OD', '2006.\\CD']","['menjual\\VB', 'kepemilikan\\NN', 'saham\\NN', 'nya\\PRP', 'di\\IN', 'PT\\NNP', 'Exedy\\NNP', 'Indonesia\\NNP', 'sebanyak\\CD', '7.072\\CD']"
1917,nya\PRP,1,PRP,OTHER,False,"['triwulan\\NN', 'III/\\OD', '2006.\\CD', 'PT\\NNP', 'Astra\\NNP', 'Otoparts\\NNP', 'Tbk\\NNP', 'menjual\\VB', 'kepemilikan\\NN', 'saham\\NN']","['di\\IN', 'PT\\NNP', 'Exedy\\NNP', 'Indonesia\\NNP', 'sebanyak\\CD', '7.072\\CD', 'saham\\NN', 'dengan\\IN', 'harga\\NN', 'Rp\\SYM']"
1918,PT\NNP Exedy\NNP Indonesia\NNP,3,NNP,ORGANIZATION|LOCATION,False,"['2006.\\CD', 'PT\\NNP', 'Astra\\NNP', 'Otoparts\\NNP', 'Tbk\\NNP', 'menjual\\VB', 'kepemilikan\\NN', 'saham\\NN', 'nya\\PRP', 'di\\IN']","['sebanyak\\CD', '7.072\\CD', 'saham\\NN', 'dengan\\IN', 'harga\\NN', 'Rp\\SYM', '1.835.000\\CD', 'per\\IN', 'saham\\NN', 'atau\\CC']"
1919,sebanyak\CD 7.072\CD saham\NN,3,CD,OTHER|PERSON,True,"['Otoparts\\NNP', 'Tbk\\NNP', 'menjual\\VB', 'kepemilikan\\NN', 'saham\\NN', 'nya\\PRP', 'di\\IN', 'PT\\NNP', 'Exedy\\NNP', 'Indonesia\\NNP']","['dengan\\IN', 'harga\\NN', 'Rp\\SYM', '1.835.000\\CD', 'per\\IN', 'saham\\NN', 'atau\\CC', 'total\\NN', 'nya\\PRP', 'senilai\\NN']"
1920,harga\NN,1,NN,OTHER,True,"['saham\\NN', 'nya\\PRP', 'di\\IN', 'PT\\NNP', 'Exedy\\NNP', 'Indonesia\\NNP', 'sebanyak\\CD', '7.072\\CD', 'saham\\NN', 'dengan\\IN']","['Rp\\SYM', '1.835.000\\CD', 'per\\IN', 'saham\\NN', 'atau\\CC', 'total\\NN', 'nya\\PRP', 'senilai\\NN', 'Rp\\SYM', '12,977\\CD']"
1921,Rp\SYM 1.835.000\CD,2,SYM,NUM,True,"['nya\\PRP', 'di\\IN', 'PT\\NNP', 'Exedy\\NNP', 'Indonesia\\NNP', 'sebanyak\\CD', '7.072\\CD', 'saham\\NN', 'dengan\\IN', 'harga\\NN']","['per\\IN', 'saham\\NN', 'atau\\CC', 'total\\NN', 'nya\\PRP', 'senilai\\NN', 'Rp\\SYM', '12,977\\CD', 'miliar\\CD', 'kepada\\IN']"
1922,saham\NN,1,NN,THINGS,True,"['Exedy\\NNP', 'Indonesia\\NNP', 'sebanyak\\CD', '7.072\\CD', 'saham\\NN', 'dengan\\IN', 'harga\\NN', 'Rp\\SYM', '1.835.000\\CD', 'per\\IN']","['atau\\CC', 'total\\NN', 'nya\\PRP', 'senilai\\NN', 'Rp\\SYM', '12,977\\CD', 'miliar\\CD', 'kepada\\IN', 'Exedy\\NNP', 'Corporation\\NNP']"
1923,nya\PRP,1,PRP,THINGS,True,"['7.072\\CD', 'saham\\NN', 'dengan\\IN', 'harga\\NN', 'Rp\\SYM', '1.835.000\\CD', 'per\\IN', 'saham\\NN', 'atau\\CC', 'total\\NN']","['senilai\\NN', 'Rp\\SYM', '12,977\\CD', 'miliar\\CD', 'kepada\\IN', 'Exedy\\NNP', 'Corporation\\NNP', 'yang\\SC', 'berkedudukan\\VB', 'di\\IN']"
1924,"senilai\NN Rp\SYM 12,977\CD miliar\CD",4,NN,OTHER|THINGS|NUM,True,"['saham\\NN', 'dengan\\IN', 'harga\\NN', 'Rp\\SYM', '1.835.000\\CD', 'per\\IN', 'saham\\NN', 'atau\\CC', 'total\\NN', 'nya\\PRP']","['kepada\\IN', 'Exedy\\NNP', 'Corporation\\NNP', 'yang\\SC', 'berkedudukan\\VB', 'di\\IN', 'Jepang.\\NNP', 'Kami\\PRP', 'telah\\MD', 'menandatangani\\VB']"
1925,Exedy\NNP Corporation\NNP,2,NNP,ORGANIZATION,False,"['per\\IN', 'saham\\NN', 'atau\\CC', 'total\\NN', 'nya\\PRP', 'senilai\\NN', 'Rp\\SYM', '12,977\\CD', 'miliar\\CD', 'kepada\\IN']","['yang\\SC', 'berkedudukan\\VB', 'di\\IN', 'Jepang.\\NNP', 'Kami\\PRP', 'telah\\MD', 'menandatangani\\VB', 'perjanjian\\NN', 'pengikatan\\NN', 'untuk\\IN']"
1926,Jepang.\NNP,1,NNP,OTHER,True,"['senilai\\NN', 'Rp\\SYM', '12,977\\CD', 'miliar\\CD', 'kepada\\IN', 'Exedy\\NNP', 'Corporation\\NNP', 'yang\\SC', 'berkedudukan\\VB', 'di\\IN']","['Kami\\PRP', 'telah\\MD', 'menandatangani\\VB', 'perjanjian\\NN', 'pengikatan\\NN', 'untuk\\IN', 'penjualan\\NN', 'seluruh\\CD', 'saham\\NN', 'milik\\NN']"
1927,Kami\PRP,1,PRP,OTHER,False,"['Rp\\SYM', '12,977\\CD', 'miliar\\CD', 'kepada\\IN', 'Exedy\\NNP', 'Corporation\\NNP', 'yang\\SC', 'berkedudukan\\VB', 'di\\IN', 'Jepang.\\NNP']","['telah\\MD', 'menandatangani\\VB', 'perjanjian\\NN', 'pengikatan\\NN', 'untuk\\IN', 'penjualan\\NN', 'seluruh\\CD', 'saham\\NN', 'milik\\NN', 'PT\\NNP']"
1928,perjanjian\NN pengikatan\NN,2,NN,OTHER,True,"['kepada\\IN', 'Exedy\\NNP', 'Corporation\\NNP', 'yang\\SC', 'berkedudukan\\VB', 'di\\IN', 'Jepang.\\NNP', 'Kami\\PRP', 'telah\\MD', 'menandatangani\\VB']","['untuk\\IN', 'penjualan\\NN', 'seluruh\\CD', 'saham\\NN', 'milik\\NN', 'PT\\NNP', 'Astra\\NNP', 'Otoparts\\NNP', 'di\\IN', 'PT\\NNP']"
1929,seluruh\CD saham\NN,2,CD,OTHER,True,"['berkedudukan\\VB', 'di\\IN', 'Jepang.\\NNP', 'Kami\\PRP', 'telah\\MD', 'menandatangani\\VB', 'perjanjian\\NN', 'pengikatan\\NN', 'untuk\\IN', 'penjualan\\NN']","['milik\\NN', 'PT\\NNP', 'Astra\\NNP', 'Otoparts\\NNP', 'di\\IN', 'PT\\NNP', 'Exedy\\NNP', 'Indonesia\\NNP', 'kepada\\IN', 'Exedy\\NNP']"
1930,PT\NNP Astra\NNP Otoparts\NNP,3,NNP,ORGANIZATION,False,"['Kami\\PRP', 'telah\\MD', 'menandatangani\\VB', 'perjanjian\\NN', 'pengikatan\\NN', 'untuk\\IN', 'penjualan\\NN', 'seluruh\\CD', 'saham\\NN', 'milik\\NN']","['di\\IN', 'PT\\NNP', 'Exedy\\NNP', 'Indonesia\\NNP', 'kepada\\IN', 'Exedy\\NNP', 'Corporation,\\NNP', 'kata\\VB', 'Sekretaris\\NNP', 'Perusahaan\\NNP']"
1931,PT\NNP Exedy\NNP Indonesia\NNP,3,NNP,ORGANIZATION,False,"['pengikatan\\NN', 'untuk\\IN', 'penjualan\\NN', 'seluruh\\CD', 'saham\\NN', 'milik\\NN', 'PT\\NNP', 'Astra\\NNP', 'Otoparts\\NNP', 'di\\IN']","['kepada\\IN', 'Exedy\\NNP', 'Corporation,\\NNP', 'kata\\VB', 'Sekretaris\\NNP', 'Perusahaan\\NNP', 'Astra\\NNP', 'Otoparts,\\NNP', 'Kartina\\NNP', 'Rahayu\\NNP']"
1932,"Exedy\NNP Corporation,\NNP",2,NNP,LOCATION|OTHER,False,"['saham\\NN', 'milik\\NN', 'PT\\NNP', 'Astra\\NNP', 'Otoparts\\NNP', 'di\\IN', 'PT\\NNP', 'Exedy\\NNP', 'Indonesia\\NNP', 'kepada\\IN']","['kata\\VB', 'Sekretaris\\NNP', 'Perusahaan\\NNP', 'Astra\\NNP', 'Otoparts,\\NNP', 'Kartina\\NNP', 'Rahayu\\NNP', 'di\\IN', 'Jakarta,\\NNP', 'Senin.\\NNP']"
1933,"Sekretaris\NNP Perusahaan\NNP Astra\NNP Otoparts,\NNP",4,NNP,TITLE|ORGANIZATION|OTHER,False,"['Astra\\NNP', 'Otoparts\\NNP', 'di\\IN', 'PT\\NNP', 'Exedy\\NNP', 'Indonesia\\NNP', 'kepada\\IN', 'Exedy\\NNP', 'Corporation,\\NNP', 'kata\\VB']","['Kartina\\NNP', 'Rahayu\\NNP', 'di\\IN', 'Jakarta,\\NNP', 'Senin.\\NNP', 'Menurut\\IN', 'dia,\\PRP', 'penjualan\\NN', 'saham\\NN', 'tersebut\\PR']"
1934,Kartina\NNP Rahayu\NNP,2,NNP,PERSON,False,"['Exedy\\NNP', 'Indonesia\\NNP', 'kepada\\IN', 'Exedy\\NNP', 'Corporation,\\NNP', 'kata\\VB', 'Sekretaris\\NNP', 'Perusahaan\\NNP', 'Astra\\NNP', 'Otoparts,\\NNP']","['di\\IN', 'Jakarta,\\NNP', 'Senin.\\NNP', 'Menurut\\IN', 'dia,\\PRP', 'penjualan\\NN', 'saham\\NN', 'tersebut\\PR', 'akan\\MD', 'berlaku\\VB']"
1935,"Jakarta,\NNP",1,NNP,OTHER,True,"['Exedy\\NNP', 'Corporation,\\NNP', 'kata\\VB', 'Sekretaris\\NNP', 'Perusahaan\\NNP', 'Astra\\NNP', 'Otoparts,\\NNP', 'Kartina\\NNP', 'Rahayu\\NNP', 'di\\IN']","['Senin.\\NNP', 'Menurut\\IN', 'dia,\\PRP', 'penjualan\\NN', 'saham\\NN', 'tersebut\\PR', 'akan\\MD', 'berlaku\\VB', 'efektif\\JJ', 'apabila\\SC']"
1936,Senin.\NNP,1,NNP,OTHER,True,"['Corporation,\\NNP', 'kata\\VB', 'Sekretaris\\NNP', 'Perusahaan\\NNP', 'Astra\\NNP', 'Otoparts,\\NNP', 'Kartina\\NNP', 'Rahayu\\NNP', 'di\\IN', 'Jakarta,\\NNP']","['Menurut\\IN', 'dia,\\PRP', 'penjualan\\NN', 'saham\\NN', 'tersebut\\PR', 'akan\\MD', 'berlaku\\VB', 'efektif\\JJ', 'apabila\\SC', 'syarat-syarat\\NN']"
1937,"dia,\PRP",1,PRP,OTHER,False,"['Sekretaris\\NNP', 'Perusahaan\\NNP', 'Astra\\NNP', 'Otoparts,\\NNP', 'Kartina\\NNP', 'Rahayu\\NNP', 'di\\IN', 'Jakarta,\\NNP', 'Senin.\\NNP', 'Menurut\\IN']","['penjualan\\NN', 'saham\\NN', 'tersebut\\PR', 'akan\\MD', 'berlaku\\VB', 'efektif\\JJ', 'apabila\\SC', 'syarat-syarat\\NN', 'sebagaimana\\SC', 'termuat\\VB']"
1938,penjualan\NN saham\NN tersebut\PR,3,NN,OTHER,True,"['Perusahaan\\NNP', 'Astra\\NNP', 'Otoparts,\\NNP', 'Kartina\\NNP', 'Rahayu\\NNP', 'di\\IN', 'Jakarta,\\NNP', 'Senin.\\NNP', 'Menurut\\IN', 'dia,\\PRP']","['akan\\MD', 'berlaku\\VB', 'efektif\\JJ', 'apabila\\SC', 'syarat-syarat\\NN', 'sebagaimana\\SC', 'termuat\\VB', 'dalam\\IN', 'perjanjian\\NN', 'pengikatan\\NN']"
1939,perjanjian\NN pengikatan\NN jual\NN beli\NN saham\NN,5,NN,OTHER,True,"['saham\\NN', 'tersebut\\PR', 'akan\\MD', 'berlaku\\VB', 'efektif\\JJ', 'apabila\\SC', 'syarat-syarat\\NN', 'sebagaimana\\SC', 'termuat\\VB', 'dalam\\IN']","['telah\\MD', 'terpenuhi.\\VB', 'Dia\\PRP', 'mengatakan\\VB', 'transaksi\\NN', 'tersebut\\PR', 'tidak\\NEG', 'mengandung\\VB', 'unsur\\NN', 'benturan\\NN']"
1940,Dia\PRP,1,PRP,OTHER,False,"['sebagaimana\\SC', 'termuat\\VB', 'dalam\\IN', 'perjanjian\\NN', 'pengikatan\\NN', 'jual\\NN', 'beli\\NN', 'saham\\NN', 'telah\\MD', 'terpenuhi.\\VB']","['mengatakan\\VB', 'transaksi\\NN', 'tersebut\\PR', 'tidak\\NEG', 'mengandung\\VB', 'unsur\\NN', 'benturan\\NN', 'kepentingan\\NN', 'dilihat\\VB', 'dari\\IN']"
1941,transaksi\NN tersebut\PR,2,NN,OTHER,True,"['dalam\\IN', 'perjanjian\\NN', 'pengikatan\\NN', 'jual\\NN', 'beli\\NN', 'saham\\NN', 'telah\\MD', 'terpenuhi.\\VB', 'Dia\\PRP', 'mengatakan\\VB']","['tidak\\NEG', 'mengandung\\VB', 'unsur\\NN', 'benturan\\NN', 'kepentingan\\NN', 'dilihat\\VB', 'dari\\IN', 'sisi\\NN', 'direksi,\\NN', 'komisaris\\NN']"
